Time,2020-03-06 ,2020-03-07 ,2020-03-08 ,2020-03-09 ,2020-03-10,2020-03-16 ,2020-08-06 ,2020-08-07 ,2020-08-08 ,2020-08-09 ,2020-08-10 ,2020-08-11 ,2020-08-12 ,2020-08-13 ,2020-08-14 ,2020-08-15 ,2020-08-16 ,2020-08-17 ,2020-08-18 ,2020-08-19 ,2020-08-20 ,2020-08-21 ,2020-08-22 
05:00,1.6440109374999978,0.0,0.0,0.8601222222222166,0.0,0.0,0.36675733333333255,0.9788538888888896,0.6192823333333338,0.5187280612244904,0.15259822222222202,0.6906856123662284,0.7383582222222208,1.0053906666666677,0.17161333333333334,0.20690622222222266,2.2393156666666654,1.8175355256292112e-27,0.2570045555555566,1.8175355256292112e-27,1.8175355256292112e-27,0.2909115555555549,0.21276233333333608
05:30,0.5547555555555511,0.0,0.0,0.2704437499999992,0.0,0.0,2.855728418549347,0.7097315555555544,0.5566622222222223,0.3036789540816319,0.4233334126040419,0.8524032222222186,1.0112076666666654,0.8324072222222226,0.20753999999999986,0.2816715555555556,0.8274373333333312,1.8175355256292112e-27,0.19078335315101194,8.077935669463161e-28,1.8175355256292112e-27,0.2994943333333343,0.5166118906064225
06:00,0.5256437499999952,0.0,0.0,0.0,0.0,0.0,0.8787199999999992,0.5225719381688481,0.8225715555555569,0.6757906666666678,0.4067473214285709,1.3776222222222219,0.6444822829964328,0.4268805555555565,0.6705488703923891,1.1559410000000006,0.8381248888888904,1.8175355256292112e-27,0.9394275862068964,1.8175355256292112e-27,1.8175355256292112e-27,0.4661715555555549,1.5089632222222205
06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.41266666666666796,3.5991155555555547,1.098377407847799,0.2964954081632661,0.5251343333333336,1.0059965555555563,0.7047926278240179,0.5504832222222211,7.137591222222216,0.7020290000000006,1.0373778888888887,0.008718222222222079,1.7462315555555528,8.077935669463161e-28,0.01277288888888858,4.766388888888889,0.4698882414151922
07:00,3.9351959183673455,0.02794843749999969,0.09057343749999933,0.13692839506172705,0.0,0.0,5.1048000000000044,0.6881293333333339,0.4577432222222228,1.1742137755102031,2.140111555555555,3.3646920332937005,2.268520999999998,9.884006222222224,2.35296933333333,4.071244555555556,17.997749333333335,12.450809333333336,1.8113659928656345,0.08262455555555387,0.5609090000000004,11.063843222222221,3.0326832342449452
07:30,13.905061728395074,1.1454395061728353,0.03429999999999853,1.137000000000002,0.0,0.0,22.436812888888888,20.197825,7.407452888888898,1.3524397805212578,10.424323662306778,5.449743222222222,9.330483222222217,14.070729131985724,8.319314333333331,7.425458222222217,7.138487666666663,16.69981433333333,27.078169084423305,7.5401715555555535,8.64165955555556,42.71561122222222,16.874380000000006
08:00,6.402075000000004,11.268555102040805,0.8888888888888888,2.734703999999994,0.0,0.0,1.7359045555555557,2.9297965555555576,4.364790666666666,5.2750165555555535,1.843613793103446,3.26919155555556,5.68050233333333,3.5223288888888917,9.88207155555556,2.189039555555559,1.7922832222222198,2.257302666666667,5.155109888888889,15.535754333333333,43.74731955555556,10.624943999999998,12.457132888888884
08:30,33.23468888888884,34.35158055555555,2.1873061224489727,28.42704897959187,0.5705918367346924,0.0,40.606778222222225,45.43637193816885,106.80657955555556,204.041381122449,109.25166222222224,149.5412042806183,43.81428622222222,63.78544399524376,0.6367250000000007,0.9069832222222228,42.86104622222222,16.81313174791915,59.142457788347215,6.088852888888887,5.323377333333338,14.281874333333342,96.94059571938169
09:00,7.3998959999999965,4.3595583333333305,3.7101632653061216,16.712180555555534,21.615991836734697,1.0165500000000018,6.911851605231867,7.36790988888889,1.7267032222222225,2.0847907253269926,3.532984555555557,4.715624888888889,1.1463291319857314,3.211394822485206,11.969631222222226,7.57861833333333,1.1596640000000007,35.193348387096755,2.53797388888889,2.5378846938775523,8.31724455555556,4.594831222222218,4.898948888888888
09:30,17.97509600000002,13.915216000000004,3.1036109375000067,16.20890000000003,5.00024000000001,1.2330000000000028,4.233104888888886,0.9055063020214019,9.100720555555556,2.9429506172839517,0.6007822222222221,0.7096290000000007,2.3178095663265297,3.835378254437869,4.545923966942146,20.32865065398336,1.4620595555555558,1.6074561224489785,9.273133650416172,45.96319999999999,1.9534426666666656,13.81971486325802,1.7016245555555545
10:00,4.3491359999999935,12.815955555555561,9.54044444444444,0.25785600000000397,13.072595918367345,2.1780244897959222,3.3727912222222214,2.9476226666666667,4.298438222222224,3.802077888888888,1.4681672222222213,1.2497112222222222,2.61823099489796,1.5963078399999993,4.93421015089163,1.2666311224489808,2.8609689999999994,3.4105534438775513,30.667610884353746,10.502627839999992,39.04823900118906,21.54182455555555,4.994046222222223
10:30,3.9869555555555682,0.0,27.6064734375,1.7428571428571444,17.072600000000026,4.1698750000000055,1.1006385255648026,0.8105467300832331,2.022506302021403,7.4100361600000015,7.262565992865637,12.674809000000002,7.333356242568369,10.246177693761815,1.3138881377551006,0.4094422222222206,4.7715312222222215,9.433776331360942,2.8951969754253293,2.229631000000001,14.217037888888884,7.146287666666664,5.260197384066589
11:00,0.00122500000000001,1.3448559999999992,6.9823999999999895,1.6264204081632667,3.2010639999999926,12.478035937499989,0.949771555555555,3.943443222222221,2.5663928888888883,0.3144845041322313,0.3583999999999996,0.5438202140309152,1.877359566326532,0.7222472222222233,0.4234658163265304,5.060971222222221,1.1329688888888894,6.037987222222225,0.9486633599999992,2.1972231404958684,3.6005765555555547,2.9361956666666686,0.29663519619500595
11:30,2.203474999999996,1.3110250000000072,22.2894734375,5.2517061224489785,0.0,19.39026913580248,3.3473556666666666,3.6916245555555562,2.1984386094674573,0.9750932397959192,0.7033810000000006,2.5618365555555562,1.747262333333331,35.835224943310656,3.4061809948979587,7.739019555555558,1.3849232222222214,2.592757888888889,2.59948315972222,3.12503104,1.2242594530321047,6.2557830400000025,0.3370970273483949
12:00,4.71886875,3.705624999999989,2.4022916666666614,1.854155555555554,0.5625687500000032,2.513235937499996,1.6775626666666648,3.342092984542212,2.4952959999999984,0.7880973333333341,3.893808799048752,1.6215619146722169,3.00433531510107,9.771582666666664,1.4819218112244907,1.1496698888888877,1.6928565555555553,1.78776488888889,4.117068431001892,5.271842159763315,1.627606666666666,2.0434214285714294,2.028381212841857
12:30,0.015625,4.346896000000009,2.3085551020408177,1.7446000000000064,0.4383439999999979,1.5517500000000006,2.7250778888888885,1.1079778888888892,1.9830155555555555,0.2854839506172847,2.3110105867346933,1.0758432397959168,3.1939283950617274,9.632823222222221,3.5017198573127217,0.8534512222222224,1.4060266666666668,1.434358222222223,194.48029289940825,0.7200960760998801,4.261311222222223,0.9298210000000008,4.955026222222221
13:00,10.173799999999991,2.0142530612244887,1.447448437500001,0.0,11.059967346938768,1.7356979591836788,1.059861355529133,0.6516515555555552,2.445297888888891,0.6791777777777774,0.6712199762187873,0.9779498888888885,0.9663290000000001,112.20592499999998,52.65339669421486,1.0917432222222214,2.3546089999999977,2.8804128888888867,1.2988387755102004,1.5029336734693852,2.7303182222222206,1.6236187871581458,2.3402755555555554
13:30,5.328933333333342,5.576306122448987,2.6334160000000035,12.484066666666658,17.593138775510198,11.632648437499993,1.9709832222222228,0.8687248888888902,1.3899355529131991,0.8630545953360769,1.8565506666666685,1.66439822222222,2.327876530612247,0.3534498888888897,,4.064486666666669,13.211287666666667,3.322536096938777,0.0,5.651756652949241,1.4560115555555568,8.980406183115338,1.130804000000001
14:00,2.6258000000000092,11.347991836734689,6.6486775510204135,3.4968960000000022,12.310624489795925,0.0,0.4552382222222215,2.023054333333333,0.5817245555555555,0.4172134430727024,1.6740382222222212,2.1970298888888893,4.2317995555555585,5.107337333333329,0.8252355555555574,2.359796000000001,4.54706322222222,5.127788265306122,0.0,2.2247555555555576,1.1306315555555548,21.322844000000007,2.4247908163265315
14:30,9.696616000000002,3.0211609375000004,1.4161760000000068,0.3239555555555557,7.299742857142853,0.0,0.4058693333333333,0.7378268727705118,2.22218488888889,1.1336786982248528,0.6232799999999995,2.0239290000000003,2.50415505350773,3.08956,6.1073596938775525,1.5621165555555558,29.597313888888888,1.057369560047563,1.216796555555556,0.8530441599999964,18.673019555555552,40.114842092746734,3.9256765432098777
15:00,10.202955555555533,1.8312187499999948,4.750681632653065,29.039618749999985,6.7014484375000025,0.0,0.31157733333333376,0.503255555555556,2.0213132653061248,2.765097321428572,0.7405595555555563,4.04085925925926,3.1954382222222244,1.000022333333333,6.2038726399999975,1.4502248888888871,39.92066322222223,4.101639555555555,1.7540230677764603,2.2472161712247316,1.2702276666666676,12.426864888888893,4.904687039239001
15:30,1.7267609374999977,3.3779805555555464,8.478991666666683,9.577959999999996,6.635349999999995,0.11819999999999815,0.7255802469135801,0.3614512222222225,0.3336758928571432,0.5655058263971459,0.474126530612245,2.241202333333332,2.7893384066587394,0.33258622222222234,4.796283222222223,1.4352045555555537,1.809633333333328,4.378662666666669,11.36722497027348,9.680174333333337,3.6852915555555534,2.248029333333331,173.4473769230769
16:00,10.30896666666667,7.839691358024683,12.861416000000007,1.4990333333333359,1.4615138888888854,2.5986555555555566,2.2799422222222216,0.5173738888888889,2.5009555555555547,0.8301451303155006,0.8089493460166465,3.5082605867346937,0.8489269916765751,1.2291066666666666,1.6151283950617286,1.6060889999999999,0.7741543400713455,38.7612498888889,1.0840777645659907,0.35911155555555424,6.8383199999999995,0.9494706666666676,1.1226639714625402
16:30,1.4832240000000032,7.5378816326530576,4.016511111111118,0.2265749999999978,15.67348571428573,2.338274999999997,1.2201995555555556,1.7286294887039233,0.6669715555555559,1.3723218112244893,0.7566271105826408,4.244547222222221,1.837537931034483,0.5287355555555545,0.9988642857142837,1.2764632222222223,1.0361676666666657,10.623944555555557,2.401477003121745,4.225178596908438,2.72612488888889,2.4288758928571417,1.8175355256292112e-27
17:00,2.7351673469387667,2.8696734375000013,0.3439805555555538,0.016635937500000048,1.5528472222222238,0.0,0.3159836734693885,1.4201583333333323,3.354167895362664,2.5890299039780524,0.5809167657550536,2.66179381688466,0.9113179548156948,0.3395555555555551,3.960484888888889,1.0923782222222231,0.15131955555555726,0.8606515555555537,0.3371293333333336,0.3886026159334138,6.115823222222228,3.7018544589774085,1.8175355256292112e-27
17:30,1.535391836734693,1.025020408163268,5.286283950617289,0.011680555555554915,4.057477551020411,0.0,0.6369555555555549,0.801586222222223,3.2041,1.5492620027434842,2.6706751714677672,4.221698222222224,4.384544888888887,0.93834988888889,2.195903443877552,8.109649333333344,1.5538698888888829,0.6778915555555562,2.4591703703703667,4.786620408163269,2.002771666666664,1.2855810000000014,1.8175355256292112e-27
18:00,0.5721859374999962,0.6648888888888852,2.9420937499999957,0.0,0.0,0.0,1.275746222222222,1.8192493333333344,1.428709693877551,3.432580023781212,5.133385204081629,2.4828214030915605,13.732735999999996,0.4238511296076097,2.100678954081637,3.1646355555555563,1.8175355256292112e-27,1.1509672222222231,0.10368055555555394,0.3961788751714681,0.5472848888888867,1.4126112222222242,2.0194839173657902e-28
18:30,0.3037265306122422,2.772180246913574,1.1952249999999962,0.0,0.014973437499999218,0.0,4.554960555555557,2.462643757431629,0.9349129607609998,3.6959769230769206,2.384864922711058,2.697504888888893,1.3422293333333315,0.8823338888888879,4.2792087990487495,1.1796356666666676,1.8175355256292112e-27,0.9414693333333319,8.077935669463161e-28,16.65625655555556,0.8212506666666662,0.7965223333333338,1.8175355256292112e-27
19:00,1.55868055555555,0.0747555555555539,2.449225000000016,0.0,0.0,0.0,1.73943288888889,3.1931022222222216,1.9636891795481568,1.6340882653061224,7.325642333333333,0.5689245555555544,1.5335246135552931,0.567399555555556,0.6626239999999994,0.9894293333333344,1.8175355256292112e-27,1.001223999999999,1.8175355256292112e-27,0.3919982222222213,2.244213079667066,0.7325609999999989,1.8175355256292112e-27
19:30,1.1891583333333304,0.0,4.046022222222224,0.0,0.003199999999999737,0.0,0.6059227500000002,3.092283222222226,1.1808076817558295,2.971077764565992,0.8523733333333348,0.9562516052318698,1.9228356666666664,0.3947143333333327,0.2884547499999999,0.4057023333333339,8.077935669463161e-28,0.24816222222222184,8.077935669463161e-28,1.8175355256292112e-27,1.8343093333333296,1.0610805555555558,8.077935669463161e-28
20:00,0.30956326530611833,0.0,1.8991387755102007,0.0,0.0,0.0,0.30754099999999884,0.8808406658739629,2.31101728395062,0.8091401785714284,0.8095281807372167,0.22177655555555545,0.38958668252080697,0.7735832222222198,0.6201108204518434,0.16425655555555665,2.0194839173657902e-28,0.5084072222222222,8.077935669463161e-28,1.8175355256292112e-27,1.1596799048751525,0.9349823333333338,1.8175355256292112e-27
20:30,0.0,0.0,4.563693749999993,0.0,0.0,0.0,0.5162133174791915,0.416002222222223,0.7442102040816325,0.6643432222222206,2.5175556666666674,2.4592912222222223,0.6241848888888887,0.3275716666666671,0.6411359999999998,1.0793336504161704,8.077935669463161e-28,0.5562846611177176,8.077935669463161e-28,1.8175355256292112e-27,0.6924698888888872,0.6589623333333325,1.8175355256292112e-27
21:00,0.0023472222222220584,0.0,0.8770775510204049,0.0,0.0,0.0,0.5103365555555538,0.6786382222222208,0.7119574399999995,0.8043498520710066,0.8559245555555555,0.6952045184304416,0.5993269916765778,0.3739832222222208,0.1988999999999987,3.3067260404280585,1.8175355256292112e-27,0.744104801097394,1.8175355256292112e-27,1.8175355256292112e-27,0.4958312222222235,0.9414709183673464,1.8175355256292112e-27
21:30,0.09086874999999936,0.0,4.821424999999991,0.0,0.0,0.0,0.41581788888889054,0.6775938888888894,0.5809305600000017,0.7706320153061229,0.8710965555555551,1.0115677295918364,1.1598595555555582,0.1312138888888877,0.11474221165279375,0.5542378888888905,1.8175355256292112e-27,0.18178500000000003,2.0194839173657902e-28,1.8175355256292112e-27,0.21830888888888952,2.1949115555555547,1.8175355256292112e-27
22:00,0.0,0.0006999999999999702,1.885620408163268,0.0,0.0,0.0,1.4782349583828789,0.8901062222222254,0.8572872770511296,0.3749015089163246,0.6680475624256828,1.1054445555555563,0.6280112222222223,0.09964888888888762,0.2977672222222227,0.519804280618314,1.8175355256292112e-27,0.45910322222222333,1.8175355256292112e-27,1.8175355256292112e-27,0.3768876666666678,0.4841293333333329,1.8175355256292112e-27
22:30,0.0010937499999998756,0.0,1.2477609374999967,0.0,0.0,0.0,1.0745106666666684,0.3673443519619508,0.5121631391200929,0.5677673469387752,0.9599466666666654,0.5131538888888878,0.5316632222222213,0.29538899999999885,0.19182455555555547,0.6158577883472048,1.8175355256292112e-27,0.39201599999999964,0.0,1.8175355256292112e-27,0.4112999999999998,0.13936222222222214,1.8175355256292112e-27
23:00,0.04480000000000008,0.0,1.1230000000000069,0.0,0.0,0.0,0.6177662222222229,0.7704712222222232,0.6780693333333335,0.3842355555555567,0.3052072222222211,1.108844708680143,1.056824970273485,0.3453690000000006,0.3053783333333321,0.5600276666666649,1.8175355256292112e-27,0.3452488888888887,0.0,1.8175355256292112e-27,1.3920360000000005,0.11728201530612135,1.8175355256292112e-27
23:30,0.0,0.0,4.4954888888888895,0.0,0.0,0.0,0.3639650000000004,0.8977849999999968,0.7236963010204104,1.324038609467454,0.8889515555555539,0.2037155555555547,1.0205552913198557,0.3866984542211657,0.5275733333333343,0.2457498888888891,1.8175355256292112e-27,0.43528323424494536,0.0,1.8175355256292112e-27,0.3124343333333325,0.2014777645659926,1.8175355256292112e-27
