2020-03-06 ,2020-03-07 ,2020-03-08 ,2020-03-09 ,2020-03-10 ,2020-03-16 ,2020-08-06 ,2020-08-07 ,2020-08-08 ,2020-08-09 ,2020-08-10 ,2020-08-11 ,2020-08-12 ,2020-08-13 ,2020-08-15 ,2020-08-16 ,2020-08-18 ,2020-08-19 ,2020-08-20 ,2020-08-21 ,2020-08-22 
0.330841884856836,0.048752583655084,0.023492405523256,0.213324046398046,0.01764545361248,0.015110971786834,0.052259978210034,0.037283148926237,0.046162715073089,0.051705689525245,0.069933616699003,0.042516863711002,0.021882967422096,0.037447388489209,0.03660248603352,0.031153591450596,0.059096045310445,0.023989227978371,0.02275881300813,0.038527083040113,0.046951761437132
0.330841884856836,0.046149151651652,0.023492405523256,0.213324046398046,0.01764545361248,0.015110971786834,0.046134345769558,0.037283148926237,0.046162715073089,0.046924001507159,0.069054369617754,0.042516863711002,0.021882967422096,0.035797820143885,0.03628926443203,0.031153591450596,0.059096045310445,0.023989227978371,0.020144457607433,0.038779820548909,0.045786989519812
0.330841884856836,0.046149151651652,0.023492405523256,0.213324046398046,0.01764545361248,0.015110971786834,0.036467493090986,0.028320578898226,0.046162715073089,0.043052336096458,0.069054369617754,0.041259310344828,0.018765722379603,0.035239899280576,0.03628926443203,0.023354607568325,0.059096045310445,0.022293867783011,0.019130752613241,0.032105154820549,0.045244711068874
0.330841884856836,0.046149151651652,0.023492405523256,0.213324046398046,0.01764545361248,0.014969905956113,0.036467493090986,0.020626881419234,0.046162715073089,0.043052336096458,0.062949086081895,0.041259310344828,0.018765722379603,0.032112273381295,0.03628926443203,0.021970047886008,0.059096045310445,0.018054666666667,0.019130752613241,0.03174091954023,0.043938236846968
0.330841884856836,0.046149151651652,0.023492405523256,0.213324046398046,0.01764545361248,0.014969905956113,0.036467493090986,0.020626881419234,0.046162715073089,0.043052336096458,0.062949086081895,0.041259310344828,0.018765722379603,0.026543856115108,0.035288973463687,0.021970047886008,0.056938187066993,0.018054666666667,0.019130752613241,0.03174091954023,0.040359334494866
0.330841884856836,0.046149151651652,0.021728452034884,0.21331542075702,0.01764545361248,0.014969905956113,0.036467493090986,0.020626881419234,0.04425128444764,0.036789826676714,0.061997585009701,0.041259310344828,0.018765722379603,0.022139,0.035219905726257,0.021970047886008,0.056938187066993,0.018054666666667,0.019130752613241,0.03174091954023,0.040359334494866
0.330841884856836,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.036467493090986,0.020626881419234,0.04425128444764,0.034755953278071,0.061997585009701,0.036304700914849,0.018765722379603,0.020709179856115,0.035219905726257,0.021970047886008,0.052324768987897,0.018054666666667,0.019130752613241,0.032057826647901,0.038807089305985
0.330841884856836,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.034270506483844,0.020626881419234,0.04425128444764,0.030213187641296,0.061997585009701,0.036304700914849,0.012886968838527,0.020709179856115,0.033999444832402,0.021970047886008,0.052324768987897,0.018054666666667,0.019130752613241,0.032057826647901,0.038807089305985
0.330841884856836,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.031686987138606,0.020626881419234,0.04425128444764,0.023989073097212,0.058296441335648,0.036304700914849,0.012886968838527,0.020519479616307,0.033999444832402,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.032057826647901,0.038807089305985
0.330841884856836,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.031686987138606,0.020626881419234,0.04425128444764,0.017629577995479,0.058296441335648,0.036304700914849,0.012886968838527,0.018018245803357,0.033999444832402,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.024467350457424,0.035367638129933
0.234517769101209,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.020626881419234,0.04425128444764,0.016189148455162,0.058296441335648,0.036304700914849,0.012886968838527,0.018018245803357,0.033999444832402,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.020985752990852,0.035367638129933
0.234517769101209,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.020626881419234,0.04425128444764,0.016189148455162,0.058296441335648,0.036304700914849,0.012886968838527,0.018018245803357,0.028415087290503,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.020985752990852,0.035367638129933
0.234517769101209,0.049380322822823,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.00959435340803,0.04425128444764,0.016189148455162,0.058296441335648,0.036304700914849,0.011668885741265,0.018018245803357,0.025150015130354,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.020936439127375,0.032192394604155
0.234517769101209,0.046264226726727,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.00959435340803,0.04425128444764,0.016189148455162,0.058296441335648,0.036304700914849,0.011668885741265,0.018018245803357,0.025150015130354,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.020936439127375,0.032192394604155
0.234517769101209,0.046264226726727,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.00959435340803,0.04425128444764,0.016189148455162,0.058296441335648,0.036304700914849,0.011668885741265,0.018018245803357,0.024227360335196,0.021970047886008,0.052324768987897,0.017243565323565,0.019130752613241,0.020936439127375,0.032192394604155
0.273036097075486,0.046264226726727,0.021728452034884,0.209613113064713,0.01764545361248,0.014969905956113,0.02247232940051,0.00959435340803,0.04425128444764,0.016189148455162,0.057939364852446,0.036304700914849,0.011668885741265,0.018018245803357,0.024227360335196,0.021970047886008,0.051392295952458,0.017243565323565,0.019130752613241,0.020936439127375,0.030240054380824
0.273036097075486,0.045978280780781,0.021728452034884,0.209600174603174,0.01764545361248,0.014969905956113,0.02247232940051,0.00959435340803,0.04425128444764,0.016189148455162,0.057939364852446,0.036304700914849,0.011668885741265,0.018018245803357,0.024227360335196,0.02176938799346,0.051392295952458,0.012651821733822,0.018052490688454,0.020936439127375,0.030240054380824
0.273036097075486,0.045978280780781,0.021728452034884,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.016189148455162,0.057939364852446,0.036304700914849,0.011668885741265,0.018018245803357,0.024227360335196,0.02176938799346,0.044478274380809,0.012651821733822,0.016556383773021,0.020936439127375,0.030240054380824
0.273036097075486,0.045978280780781,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.014621778447626,0.057939364852446,0.036304700914849,0.011668885741265,0.018018245803357,0.021715279329609,0.02176938799346,0.044478274380809,0.012651821733822,0.016556383773021,0.020936439127375,0.030240054380824
0.273036097075486,0.045978280780781,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.014621778447626,0.057939364852446,0.036304700914849,0.011668885741265,0.018385697841727,0.017535914804469,0.02176938799346,0.044478274380809,0.012651821733822,0.017222645502646,0.020176844944875,0.030240054380824
0.273036097075486,0.045978280780781,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.014621778447626,0.051059236189115,0.036304700914849,0.011668885741265,0.018385697841727,0.015107702513967,0.02176938799346,0.044478274380809,0.012651821733822,0.017222645502646,0.020176844944875,0.030240054380824
0.273036097075486,0.045978280780781,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.014621778447626,0.051059236189115,0.036304700914849,0.011668885741265,0.018385697841727,0.015107702513967,0.02176938799346,0.044478274380809,0.012651821733822,0.016390696864112,0.020176844944875,0.027696968137061
0.273036097075486,0.045978280780781,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.015107702513967,0.02176938799346,0.044478274380809,0.012651821733822,0.013918083623693,0.020176844944875,0.026589876191231
0.273036097075486,0.045752955455456,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.015107702513967,0.02176938799346,0.044478274380809,0.012651821733822,0.013894505923345,0.020176844944875,0.026589876191231
0.253767501148369,0.045752955455456,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.015107702513967,0.02176938799346,0.044478274380809,0.012651821733822,0.013894505923345,0.019881853155055,0.020618707267496
0.253767501148369,0.045752955455456,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.013031899441341,0.02176938799346,0.044478274380809,0.012651821733822,0.013535165505227,0.019881853155055,0.020618707267496
0.253767501148369,0.045752955455456,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.011153896648045,0.02176938799346,0.044478274380809,0.012651821733822,0.013535165505227,0.019881853155055,0.020618707267496
0.253767501148369,0.045752955455456,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.017981045563549,0.011153896648045,0.02176938799346,0.044478274380809,0.012651821733822,0.012333542536845,0.019881853155055,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011153896648045,0.02176938799346,0.044478274380809,0.012651821733822,0.012333542536845,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011153896648045,0.02176938799346,0.044478274380809,0.011746705738706,0.011817057332911,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011153896648045,0.02176938799346,0.03983767345631,0.011746705738706,0.011817057332911,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.011817057332911,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.011319849565843,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.011319849565843,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.011319849565843,0.01894288998358,0.020618707267496
0.253767501148369,0.040895097597598,0.019548219476744,0.209600174603174,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.010265902439024,0.01894288998358,0.020618707267496
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.010265902439024,0.01894288998358,0.020618707267496
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.011668885741265,0.0136733117506,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.010265902439024,0.01894288998358,0.020618707267496
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.011100905493482,0.02176938799346,0.03983767345631,0.011746705738706,0.009578276511678,0.01894288998358,0.020618707267496
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.009578276511678,0.01894288998358,0.017614715820596
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.009578276511678,0.01894288998358,0.017614715820596
0.330841884856836,0.040895097597598,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.009578276511678,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.010076982191251,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.051059236189115,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.010076982191251,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.02176938799346,0.03983767345631,0.011746705738706,0.010076982191251,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010076982191251,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010000849480505,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010000849480505,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010000849480505,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010000849480505,0.01894288998358,0.017614715820596
0.330841884856836,0.040939141641642,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.010000849480505,0.01894288998358,0.017614715820596
0.234517769101209,0.041500402902903,0.015187754360465,0.20957861050061,0.01764545361248,0.014969905956113,0.020231443983844,0.00959435340803,0.04425128444764,0.013023662396383,0.047550086796692,0.034207867698804,0.008782625118036,0.013025122302158,0.008381212756052,0.018945725297828,0.03983767345631,0.011746705738706,0.009816317197611,0.017751334740793,0.017614715820596
