9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01,9.945733440316627538e-01
